delta,R
7.098818905461842,44.831920725292214
7.122161611062286,44.929989339867696
7.1501728359278385,45.047670777053106
7.177993957605614,44.97241160244559
7.188290677347625,44.73401332578191
7.196884257165403,44.66080804894004
7.211414180842822,44.7226127947621
7.217719643117421,44.45594857124553
7.227043896757128,44.17961502026404
7.252007238498482,44.28134392517764
7.2819635408646475,44.40343032183969
7.31791108507756,44.54993325953303
7.349227349177628,44.31828804568806
7.382769755414311,43.92765592490118
7.386910694941392,43.664990402756374
7.4054509974452625,43.7383012270796
7.427699784823478,43.826290667760695
7.45439830485441,43.93187702831664
7.486436508090693,44.05857985028973
7.514394334769623,43.86081980906638
7.549844037926352,43.68217254220379
